"movie_id","id","name"
"36266","NULL","Hong Kong"
"36266","NULL","France"
"549","NULL","United States of America"
"10478","NULL","United States of America"
"66634","NULL","Australia"
"66634","NULL","France"
"116690","NULL","Japan"
"213917","NULL","France"
"238","NULL","United States of America"
"159","NULL","Germany"
"11134","NULL","Hong Kong"
"88224","NULL","United States of America"
"132641","NULL","Japan"
"42758","NULL","United Kingdom"
"9303","NULL","United States of America"
"23945","NULL","United States of America"
"37820","NULL","Australia"
"22479","NULL","United States of America"
"9054","NULL","United States of America"
"11985","NULL","Taiwan"
"10232","NULL","Switzerland"
"10232","NULL","Germany"
"59569","NULL","United States of America"
"38955","NULL","Hong Kong"
"110513","NULL","United States of America"
"11015","NULL","Germany"
"11015","NULL","Japan"
"11015","NULL","New Zealand"
"11015","NULL","United Kingdom"
"11015","NULL","United States of America"
"9306","NULL","United States of America"
"12559","NULL","United States of America"
"58770","NULL","United States of America"
"3587","NULL","United States of America"
"10723","NULL","United States of America"
"56077","NULL","United States of America"
"19004","NULL","United States of America"
"10987","NULL","United States of America"
"44705","NULL","United Kingdom"
"44705","NULL","Ireland"
"44705","NULL","United States of America"
"20318","NULL","United States of America"
"43596","NULL","Germany"
"26933","NULL","France"
"27854","NULL","United States of America"
"981","NULL","United States of America"
"872","NULL","United States of America"
"2769","NULL","United States of America"
"13320","NULL","United States of America"
"164","NULL","United States of America"
"426","NULL","United States of America"
"567","NULL","United States of America"
"3078","NULL","United States of America"
"13528","NULL","United States of America"
"28288","NULL","United States of America"
"213","NULL","United States of America"
"284","NULL","United States of America"
"239","NULL","United States of America"
"4808","NULL","United States of America"
"289","NULL","United States of America"
"963","NULL","United States of America"
"11113","NULL","United States of America"
"6620","NULL","United States of America"
"804","NULL","United States of America"
"26531","NULL","United States of America"
"909","NULL","United States of America"
"630","NULL","United States of America"
"770","NULL","United States of America"
"31044","NULL","United States of America"
"599","NULL","United States of America"
"15","NULL","United States of America"
"62","NULL","United States of America"
"62","NULL","United Kingdom"
"121357","NULL","United States of America"
"705","NULL","United States of America"
"22490","NULL","United States of America"
"223","NULL","United States of America"
"25670","NULL","United States of America"
"303","NULL","United States of America"
"4174","NULL","United States of America"
"8356","NULL","United States of America"
"381","NULL","United States of America"
"20758","NULL","United States of America"
"29376","NULL","United States of America"
"1859","NULL","United States of America"
"18299","NULL","United States of America"
"17281","NULL","United States of America"
"64382","NULL","United States of America"
"10907","NULL","United States of America"
"32093","NULL","United States of America"
"1939","NULL","United States of America"
"22292","NULL","United States of America"
"3598","NULL","United States of America"
"3080","NULL","United States of America"
"198","NULL","United States of America"
"13562","NULL","United States of America"
"1712","NULL","United States of America"
"220","NULL","United States of America"
"3529","NULL","United States of America"
"3085","NULL","United States of America"
"2897","NULL","United States of America"
"1585","NULL","United States of America"
"3083","NULL","United States of America"
"900","NULL","United States of America"
"43795","NULL","United States of America"
"85638","NULL","United States of America"
"50001","NULL","United States of America"
"43905","NULL","United States of America"
"22688","NULL","United States of America"
"23114","NULL","United States of America"
"26378","NULL","United States of America"
"40206","NULL","United States of America"
"22356","NULL","United States of America"
"260","NULL","United Kingdom"
"43488","NULL","United States of America"
"22613","NULL","United States of America"
"10331","NULL","United States of America"
"488","NULL","United Kingdom"
"488","NULL","United States of America"
"22733","NULL","United States of America"
"22733","NULL","United Kingdom"
"22733","NULL","Italy"
"261","NULL","United States of America"
"57575","NULL","United States of America"
"57575","NULL","France"
"32574","NULL","United States of America"
"22657","NULL","United States of America"
"76464","NULL","United States of America"
"22649","NULL","United States of America"
"176841","NULL","United States of America"
"125587","NULL","Ireland"
"125587","NULL","United Kingdom"
"39448","NULL","Hong Kong"
"52855","NULL","United States of America"
"52855","NULL","South Africa"
"39940","NULL","United States of America"
"85328","NULL","United States of America"
"85328","NULL","France"
"11076","NULL","United States of America"
"63945","NULL","Canada"
"63945","NULL","United States of America"
"58985","NULL","United States of America"
"890","NULL","Austria"
"890","NULL","Germany"
"10861","NULL","United States of America"
"1770","NULL","Ireland"
"1770","NULL","United Kingdom"
"44465","NULL","United States of America"
"2033","NULL","United States of America"
"18203","NULL","United States of America"
"9333","NULL","United States of America"
"47260","NULL","United States of America"
"9400","NULL","United States of America"
"9401","NULL","United States of America"
"12241","NULL","United States of America"
"11306","NULL","United States of America"
"9625","NULL","United States of America"
"10680","NULL","United States of America"
"6346","NULL","United States of America"
"18660","NULL","United States of America"
"35115","NULL","United States of America"
"14821","NULL","United States of America"
"14136","NULL","United States of America"
"10869","NULL","United States of America"
"22660","NULL","United States of America"
"19186","NULL","United States of America"
"31102","NULL","United States of America"
"6878","NULL","United States of America"
"15944","NULL","United States of America"
"18444","NULL","Trinidad and Tobago"
"18444","NULL","United Kingdom"
"20723","NULL","United States of America"
"173","NULL","United States of America"
"864","NULL","United States of America"
"24795","NULL","United States of America"
"11224","NULL","United States of America"
"81310","NULL","United States of America"
"15947","NULL","United States of America"
"9078","NULL","United States of America"
"29682","NULL","United States of America"
"8367","NULL","United States of America"
"433","NULL","United States of America"
"11360","NULL","United States of America"
"11114","NULL","United States of America"
"12335","NULL","United States of America"
"12092","NULL","United States of America"
"10948","NULL","United States of America"
"11229","NULL","United States of America"
"15121","NULL","United States of America"
"562","NULL","United States of America"
"10163","NULL","United Kingdom"
"10163","NULL","Japan"
"10163","NULL","United States of America"
"48862","NULL","France"
"48862","NULL","United States of America"
"47199","NULL","United Kingdom"
"11159","NULL","United Kingdom"
"11159","NULL","France"
"9591","NULL","United States of America"
"30500","NULL","United States of America"
"41843","NULL","United States of America"
"55058","NULL","United States of America"
"10938","NULL","United Kingdom"
"11412","NULL","United States of America"
"10586","NULL","Germany"
"10586","NULL","United States of America"
"42314","NULL","United States of America"
"23223","NULL","United States of America"
"49471","NULL","United States of America"
"38153","NULL","United States of America"
"25147","NULL","United Kingdom"
"9716","NULL","United States of America"
"43777","NULL","United States of America"
"43777","NULL","Dominican Republic"
"454","NULL","United States of America"
"10218","NULL","United States of America"
"819","NULL","United States of America"
"38191","NULL","United States of America"
"56830","NULL","United States of America"
"11238","NULL","United States of America"
"27256","NULL","United Kingdom"
"31530","NULL","United States of America"
"66473","NULL","United States of America"
"28120","NULL","United States of America"
"1834","NULL","United States of America"
"26282","NULL","United States of America"
"37218","NULL","Canada"
"252","NULL","United States of America"
"116356","NULL","Belgium"
"16372","NULL","United Kingdom"
"11561","NULL","United States of America"
"11302","NULL","United States of America"
"623","NULL","United Kingdom"
"623","NULL","United States of America"
"583","NULL","United Kingdom"
"12614","NULL","United Kingdom"
"12614","NULL","United States of America"
"21711","NULL","United States of America"
"11575","NULL","United States of America"
"475","NULL","United States of America"
